business_name,author_name,text,photo,rating,rating_category
Pecko Firin Atakum,Burhan Arslan,My first stop for breakfast in Atakum is a place with quality service and friendly face.,dataset/taste/pecko_firin_atakum_burhan_arslan.png,5,taste
Pecko Firin Atakum,Evren Kocaman,It's nice to have a children's playground. There are a lot of staff working. Good as place and location.,dataset/outdoor_atmosphere/pecko_firin_atakum_evren_kocaman.png,4,outdoor_atmosphere
Pecko Firin Atakum,Bilge Saygi,The tastes; the approach of the stuff to you and the quality of service are very good; of course; especially if you can find a place on the weekend.,dataset/indoor_atmosphere/pecko_firin_atakum_bilge_saygi.png,3,indoor_atmosphere
Pecko Firin Atakum,Dogan Uzman,Teas we could only drink 1 tea for a cold breakfast; the staff is being artistic to the customer; fighting and walking on top of him; there is an uncomfortable environment.,dataset/taste/pecko_firin_atakum_dogan_uzman.png,1,taste
Pecko Firin Atakum,Hatice Sahin,This place is beautifully decorated; has excellent staff; successful flavors; plenty of variety.,dataset/indoor_atmosphere/pecko_firin_atakum_hatice_sahin.png,5,indoor_atmosphere
Bilice,Volkan Karatas,The service is absolutely amazing; the working friends are very kind; there is no need to explain the taste; it is a restaurant that should definitely be visited.,dataset/outdoor_atmosphere/bilice_volkan_yayla.png,4,outdoor_atmosphere
Bilice,Omer Yayla,Portions were very filling and good. We had a nice Sunday breakfast.,dataset/taste/bilice_omer_yayla.png,5,taste
Bilice,Pinar Atici,The view is nice; the indoor seating area is quite large.,dataset/indoor_atmosphere/bilice_pinar_atici.png,4,indoor_atmosphere
Bilice,Engin Serin,It is a place to eat good pastries in Sariyer. I recommend you to try the mince raisin. Tea 5 TL 1 portion of Meat Pie with Raisins 30 TL,dataset/menu/bilice_engin_serin.png,5,menu
Bilice,Murat Kirmizi,Pastries varieties and pogaca are delicious. There are also breakfast options available. The staff is caring and helpful. Service is fast. I think the prices are reasonable.,dataset/outdoor_atmosphere/bilice_murat_kirmizi.png,4,outdoor_atmosphere
Bilice,Ugur Ozubek,Good with potatoes; good with cheese; medium with spinach; medium with minced meat. Plain pastry was good; pastry was good. I did not like the tea.,dataset/outdoor_atmosphere/bilice_ugur_ozubek.png,4,outdoor_atmosphere
Bilice,Nalan Deniz,Great.,dataset/indoor_atmosphere/bilice_nalan_deniz.png,5,indoor_atmosphere
Bilice,Selahattin Yilmaz,The prices were too high for a place that sells pastries or pastries.,dataset/menu/bilice_selahattin_yilmaz.png,3,menu
Bilice,Mevlut Sahin,I'm a regular at currants and pastries with minced meat. It is both delicious and definitely does not disturb the stomach after eating.,dataset/outdoor_atmosphere/bilice_mevlut_sahin.png,4,outdoor_atmosphere
Bilice,Orhan Uslu,Service sucks. Customer care is below zero. The view is very good but the place is extremely neglected.,dataset/outdoor_atmosphere/bilice_orhan_uslu.png,3,outdoor_atmosphere
Bilice,Alperen Ozturk,It gets very crowded because it's the weekend; we have to go a little early; you may not find a place to eat something,dataset/taste/bilice_alperen_ozturk.png,5,taste
Baruthane Pilavcisi,Betty Karmen,It's too plentiful; so I guess the prices are high. But a mixture of so many different dishes was not that good.,dataset/menu/baruthane_pilavcisi_betty_karmen.png,4,menu
Baruthane Pilavcisi,Orhan Keles,The most delicious rice I have ever eaten. The ambiance of the environment is terrific; its desserts were amazing too.,dataset/indoor_atmosphere/baruthane_pilavcisi_orhan_keles.png,5,indoor_atmosphere
Baruthane Pilavcisi,Selim Ekol,I ate baruthane kebab with rice; it was very good; a little expensive.,dataset/taste/baruthane_pilavcisi_selim_ekol.png,5,taste
Baruthane Pilavcisi,Mehmet Gazi,The place is beautiful and clean. The employees were very kind and concerned. I ate rice and also had sautéed chicken. The flavor was good except the chicken sauté was greasy.,dataset/outdoor_atmosphere/baruthane_pilavcisi_mehmet_gazi.png,4,outdoor_atmosphere
Baruthane Pilavcisi,Burcu Sahin,Prices was high.,dataset/menu/baruthane_pilavcisi_burcu_sahin.png,3,menu
Baruthane Pilavcisi,Baris Kurt,It was nice experience; you have to try it.,dataset/menu/baruthane_pilavcisi_baris_kurt.png,5,menu
Baruthane Pilavcisi,Buse Atay,250 TL account was received for 1 portion of rice + kuru fasulye + ayran + Cola. Service and waiters are very bad.,dataset/taste/baruthane_pilavcisi_buse_atay.png,2,taste
Baruthane Pilavcisi,Emine Uslu,It's not something to be exaggerated; and people come from out of town just for their rice. The waiters were kind; the environment was clean.,dataset/indoor_atmosphere/baruthane_pilavcisi_emine_uslu.png,4,indoor_atmosphere
Baruthane Pilavcisi,Hatice Yildiz,The flavor is excellent. Roasting meat was like cotton. Price is a little above normal. Location of the restourant was really good.,dataset/outdoor_atmosphere/baruthane_pilavcisi_hatice_yildiz.png,5,outdoor_atmosphere
Baruthane Pilavcisi,Selim Siner,There was only 3-4 chickpeas in my rice; it was a bit unsalted. Treats were good. It had a classic rice flavor.,dataset/menu/baruthane_pilavcisi_selim_siner.png,3,menu
Baruthane Pilavcisi,Fatih Cicek,The menu is very nice; the food is legendary; also the waiters were very polite.,dataset/taste/baruthane_pilavcisi_fatih_cicek.png,5,taste
Medeniyetler Sofrasi,Erdogan Ozer,I had high expectations but the kebabs were unsuccessful. Hummus was good. They use quality olive oil.,dataset/outdoor_atmosphere/medeniyetler_sofrasi_erdogan_ozer.png,3,outdoor_atmosphere
Medeniyetler Sofrasi,Mahmut Ortakaya,There was a hair strand in my food! There is no problem in service or interest other than this issue; they give the right to the fee they receive.,dataset/indoor_atmosphere/medeniyetler_sofrasi_mahmut_ortakaya.png,1,indoor_atmosphere
Medeniyetler Sofrasi,Serpil Can,"They have very delicious meat; especially tiny lahmacun, super appetizers; delicious food here. The food is very nice. The workers can be a little more interested. They are very interested in Arab customers. They don't care about us. This situation makes us sad.",dataset/taste/medeniyetler_sofrasi_serpil_can.png,3,taste
Medeniyetler Sofrasi,Sevim Cilingir,Nice place but the order came very late; the prices are not so high. It can be tried.,dataset/outdoor_atmosphere/medeniyetler_sofrasi_sevim_cilingir.png,3,outdoor_atmosphere
Medeniyetler Sofrasi,Ibrahim Kizgin,"very clean table arrangement is good; waiters are very interested; they look immediately; the order comes without a long wait, the food is really delicious as it is said; it is excellent; I recommend it.",dataset/outdoor_atmosphere/medeniyetler_sofrasi_ibrahim_kizgin.png,5,outdoor_atmosphere
Medeniyetler Sofrasi,Sabri Yildiz,We came with a guest from abroad; everything was perfect. Taste; cleanliness; service..,dataset/indoor_atmosphere/medeniyetler_sofrasi_sabri_yildiz.png,5,indoor_atmosphere
Medeniyetler Sofrasi,Akif Firat,It is a luxurious place where you can try the delicious tastes of both Turkish and Arabic cuisine.,dataset/taste/medeniyetler_sofrasi_akif_firat.png,5,taste
Medeniyetler Sofrasi,Tacettin Ozguner,Please review the ticket slip. A business that wants money for the bread on the table; 20 TL for the service fee; 20 TL for the valet.,dataset/menu/medeniyetler_sofrasi_tacettin_ozguner.png,1,menu
Medeniyetler Sofrasi,Musab Bakirci,Unfortunately; the waiters are very uninterested. Since there are too many Arab customers; the attention and interest is more towards them. Stones were found in my food?!,dataset/outdoor_atmosphere/medeniyetler_sofrasi_musab_bakirci.png,1,outdoor_atmosphere
Medeniyetler Sofrasi,Serkan Simsek,Even though the service is terrible; they ask for a service fee of 144 TL; what a nonsense!,dataset/menu/medeniyetler_sofrasi_serkan_simsek.png,1,menu
Medeniyetler Sofrasi,Humeyra Arslan,Hatay gastronomy house is an excellent place; you should definitely go... Quality and affordable...,dataset/indoor_atmosphere/medeniyetler_sofrasi_humeyra_arslan.png,5,indoor_atmosphere
Backyard,Aysun Biter,Ambient food; nice open area; heated pet friendly place; renovated garden is very nice.,dataset/outdoor_atmosphere/backyard_aysun_biter.png,5,outdoor_atmosphere
Backyard,Hasan Basusta,The venue is beautiful. Food/desserts taste good. I loved the Popcorn Shrimp from the hot appetizers. I loved Pose Armut. Overall good price/performance.,dataset/taste/backyard_hasan_basusta.png,5,taste
Backyard,Ece Oztunc,We went for both breakfast and dinner. First of all; it has a very nice environment. When we went for breakfast; we sat inside and one can sit for hours. Its decoration; quiet and nice; being in the trees is very nice. Especially having an open kitchen adds a positive score to the customer.,dataset/menu/backyard_ece_oztunc.png,4,menu
Backyard,Busra Kaya,The place is very beautiful; the food is so delicious; you can go with your pet to one of the rare restaurants that cook the meat to the exact consistency you want. The toilets are not separate for men's and women's toilets so there was a bit of a cleaning problem.,dataset/indoor_atmosphere/backyard_busra_kaya.png,5,indoor_atmosphere
Backyard,Sebnem Cep,The service is slow; I think there is a lack of staff and unhappiness; it has not to expensive and it was seedy experience.,dataset/taste/backyard_sebnem_cep.png,2,taste
Backyard,Guler Keskec,Although it was crowded; the ambiance and food of the place was nice. Thank you.,dataset/menu/backyard_guler_keskec.png,4,menu
Backyard,Onur Ediz,Great place.. Contrary to the comments; the employees were interested.. The hot dog was impressive.. The hamburger was not bad.,dataset/indoor_atmosphere/backyard_onur_ediz.png,4,indoor_atmosphere
Backyard,Mark Moayad,Despite the current times; it was a very pleasant visit. They currently don’t take booking; they have a walk-in system where you put your name down and after a short wait they seat you inside. Once inside you can opt to be put on a waitlist to sit outside. The setting is really nice and rustic and the tables are well distanced. There was a nice evening crowd and a good energy in the ambience.,dataset/indoor_atmosphere/backyard_mark_moayad.png,5,indoor_atmosphere
Backyard,Yusuf Uran,The service provided was very nice; I was happy.,dataset/outdoor_atmosphere/backyard_yusuf_uran.png,5,outdoor_atmosphere
Backyard,Ozge Onan,Smoked salmon salad was average. Colored eggs do not contribute to the taste. Salmon was too salty; fried potatoes were bland.,dataset/menu/backyard_ozge_onan.png,3,menu
Backyard,Viviana Kwon,Eggs Benedict with pork bacon was nice.,dataset/taste/backyard_viviana_kwon.png,5,taste
Alavara,Eylem Dag,Excellent taste; and the shabbyness of the place was also nice.,dataset/outdoor_atmosphere/alavara_eylem_dag.png,4,outdoor_atmosphere
Alavara,Ayse Ozturk,A full student meal. The price is cheap and the taste is high.,dataset/indoor_atmosphere/alavara_ayse_ozturk.png,4,indoor_atmosphere
Alavara,Ediz Aksoy,It's a place with very affordable and delicious pasta. Actually; there is not much variety of pasta. Classic pasta is served with cheddar cheese and sauce. I think the taste and price of the pasta is very good.,dataset/indoor_atmosphere/alavara_ediz_aksoy.png,5,indoor_atmosphere
Alavara,Esin Erdinc,They serve an uncooked pasta with a tasteless sauce and cheese and some corn. Half portion is 20 TL. It didn't suit my taste.,dataset/outdoor_atmosphere/alavara_esin_erdinc.png,1,outdoor_atmosphere
Alavara,Caner Senturk,I think it was pretty cool. The price of a portion of pasta was 22 TL. I highly recommend you go.,dataset/indoor_atmosphere/alavara_caner_senturk.png,5,indoor_atmosphere
Alavara,Ece Ocak,classic alavara pasta; if you don't have a tiny little stomach; say it right. Pasta 42 TL price performance product...,dataset/taste/alavara_ece_ocak.png,4,taste
Alavara,Destan Gursoy,The taste is unbelievably good and satisfying enough; it is also very affordable; but you have a hard time finding an incredibly crowded place.,dataset/menu/alavara_destan_gurson.png,4,menu
Alavara,Safak Uslu,Not to mention pasta; their sauces are so successful that you can destroy the whole plate without noticing. Also; the dumplings are nice.,dataset/outdoor_atmosphere/alavara_safak_uslu.png,5,outdoor_atmosphere
Alavara,Cagri Oner,Tasty meals.,dataset/menu/alavara_cagri_oner.png,4,menu
Alavara,Sevgi Siner,It was the most delicious pasta I have ever eaten; thank you.,dataset/taste/alavara_sevgi_siner.png,5,taste
Alavara,Hasan Basarir,Service was fast. I ate ravioli; it was good.,dataset/outdoor_atmosphere/alavara_hasan_basarir.png,4,outdoor_atmosphere
Zula,Murat Kucukyildiz,Surprised location; but nice clean venue. The employees are friendly; I don't want to comment on the prices; they were too high..,dataset/indoor_atmosphere/zula_murat_kucukyildiz.png,3,indoor_atmosphere
Zula,Rabia Kucuk,In general; I was satisfied; since the hamburger is a little small; it will be more satisfying if the one with a higher grammage is chosen.,dataset/taste/zula_rabia_kucuk.png,4,taste
Zula,Deniz Sirp,Burgers are great hot dogs do. It is very interesting that french fries are 114 TL.,dataset/menu/zula_deniz_sirp.png,4,menu
Zula,Dogukan Yildiz,Hamburger is really delicious. The fries are normal.,dataset/outdoor_atmosphere/zula_dogukan_yildiz.png,5,outdoor_atmosphere
Zula,Ali Ken,The best hamburger restaurant in Istanbul. Cooking and sauce is very good.,dataset/indoor_atmosphere/zula_ali_ken.png,5,indoor_atmosphere
Zula,Haluk Kinaci,Burgers are super. I've eaten hamburgers in many places; but I've never come across anything like this. Fantastic meal with friendly service in a small but cozy place. I strongly recommend.,dataset/taste/zula_haluk_kinaci.png,5,taste
Zula,Serdar Candan,The delicious combination of truffle sauce and burger was legendary.,dataset/outdoor_atmosphere/zula_serdar_candan.png,5,outdoor_atmosphere
Zula,Eray Arslan,It was one of the best burgers I've ever eaten. The only downside is that the portion is a little small. Apart from that; it is definitely a place to experience.,dataset/outdoor_atmosphere/zula_eray_arslan.png,5,outdoor_atmosphere
Zula,Haldun Yilmaz,Well prepared hamburger; special taste. But a little bit expensive.here/,dataset/outdoor_atmosphere/zula_haldun_yilmaz.png,5,outdoor_atmosphere
Zula,Kardelen Derin,It is delicious in everything with its sauce and bread.,dataset/taste/zula_kardelen_derin.png,5,taste
Zula,Erim Gozen,The taste is good; but it's not worth paying 90 TL for a wet hamburger-sized burger and not even getting fries...,dataset/outdoor_atmosphere/zula_erim_gozen.png,2,outdoor_atmosphere
Kafros Pizzeria,Fatma Ceylan,They make the pizza in a wood fired stone oven. It's different than any pizza you've experienced before. They use cheddar cheese as cheese. We preferred the 2 and 3 special pizzas.,dataset/indoor_atmosphere/kafros_pizzeria_fatma_ceylan.png,5,indoor_atmosphere
Kafros Pizzeria,Yasin Kisa,I definitely recommend the seasonal kenger pizza. We also loved the sauce in three different olive oils; one with garlic; thyme and hot pepper.,dataset/taste/kafros_pizzeria_yasin_kisa.png,5,taste
